source_name,target_name,rating,time,str_time
Floyd Jarboe,James Reyes,4,1327248972,2012-01-23 1:16
Wanda Jackson,Emmett Laine,2,1327259924,2012-01-23 4:18
Alfred Sowl,Georgia Wells,1,1327266208,2012-01-23 6:03
Karen Carmichael,Deborah Tomas,1,1327269622,2012-01-23 7:00
Roberta Higgs,Karen Carmichael,1,1327273235,2012-01-23 8:00
Deborah Tomas,Karen Carmichael,3,1327273968,2012-01-23 8:12
Norma Kemp,Carter Thomas,1,1327282484,2012-01-23 10:34
Marvin Thomas,Luis Mcadams,1,1327283345,2012-01-23 10:49
Carter Thomas,Norma Kemp,1,1327283387,2012-01-23 10:49
Luis Mcadams,Marvin Thomas,1,1327283581,2012-01-23 10:53
Marquis Bowers,Ronald Leon,2,1327285440,2012-01-23 11:23
Audrey Deluca,Lisa Terry,1,1327292635,2012-01-23 13:23
Karen Carmichael,Sarah Rivera,1,1327295853,2012-01-23 14:17
Sarah Rivera,Karen Carmichael,1,1327295863,2012-01-23 14:17
Deborah Deeds,Tracy Hadley,1,1327300955,2012-01-23 15:42
Tracy Hadley,Deborah Deeds,1,1327301079,2012-01-23 15:44
Judy Davis,Keith Hitchcock,1,1327316834,2012-01-23 20:07
Chad Erdman,Cecilia Gaines,-10,1327342767,2012-01-24 3:19
Marcus Inda,Jamaal Nelson,1,1327350150,2012-01-24 5:22
Jamaal Nelson,Marcus Inda,1,1327350165,2012-01-24 5:22
Sarah Rivera,Cory Donahue,1,1327350382,2012-01-24 5:26
Lucy Davis,Hector Bankston,1,1327355201,2012-01-24 6:46
Roberta Higgs,Beatriz Tardy,1,1327369905,2012-01-24 10:51
Beatriz Tardy,Roberta Higgs,1,1327369916,2012-01-24 10:51
Tony Creek,Georgia Wells,2,1327370811,2012-01-24 11:06
Allen Langford,John Mancilla,8,1327407036,2012-01-24 21:10
Allen Langford,Georgia Wells,1,1327407375,2012-01-24 21:16
Georgia Wells,Allen Langford,1,1327409322,2012-01-24 21:48
Georgia Wells,James Reyes,2,1327409628,2012-01-24 21:53
Allen Langford,Francisco Crowe,1,1327416040,2012-01-24 23:40
Robin Rice,James Reyes,1,1327424718,2012-01-25 2:05
Keith Hitchcock,Judy Davis,2,1327427231,2012-01-25 2:47
Francisco Crowe,Allen Langford,1,1327442291,2012-01-25 6:58
Luis Rivers,Karen Sawyer,1,1327445208,2012-01-25 7:46
Karen Sawyer,Luis Rivers,1,1327445218,2012-01-25 7:46
Annie Epstein,Marquis Bowers,1,1327445239,2012-01-25 7:47
Allen Langford,Reginald Engelking,5,1327445693,2012-01-25 7:54
Marquis Bowers,Annie Epstein,1,1327446085,2012-01-25 8:01
Allen Langford,Sue Marks,4,1327446583,2012-01-25 8:09
Don Hudson,Karen Sawyer,3,1327446649,2012-01-25 8:10
Rosa Hillard,Marvin Thomas,10,1327452776,2012-01-25 9:52
Janie Ortega,Troy Stanley,3,1327462691,2012-01-25 12:38
Harriet Eddie,Marion Fairchild,3,1327464565,2012-01-25 13:09
Karen Carmichael,Crystal Slauson,1,1327501190,2012-01-25 23:19
Crystal Slauson,Karen Carmichael,1,1327501204,2012-01-25 23:20
Brian Tarrant,Karen Carmichael,1,1327515410,2012-01-26 3:16
Karen Carmichael,Brian Tarrant,2,1327515543,2012-01-26 3:19
Luis Rivers,Marvin Thomas,4,1327517365,2012-01-26 3:49
Marvin Thomas,Luis Rivers,4,1327530123,2012-01-26 7:22
Luis Mcadams,Lawrence Utter,1,1327536761,2012-01-26 9:12
Erin Hermann,Anita Washington,2,1327543866,2012-01-26 11:11
Roberta Higgs,Marvin Thomas,3,1327544001,2012-01-26 11:13
Anita Washington,Erin Hermann,1,1327556456,2012-01-26 14:40
Ronald Leon,Ava Hullihen,4,1327560789,2012-01-26 15:53
Tony Creek,Ava Hullihen,1,1327562960,2012-01-26 16:29
Ava Hullihen,Tony Creek,1,1327563179,2012-01-26 16:32
Beatriz Tardy,Frank Eskew,1,1327599250,2012-01-27 2:34
Frank Eskew,Beatriz Tardy,1,1327599323,2012-01-27 2:35
Robert Hall,Don Hudson,2,1327603739,2012-01-27 3:48
Don Hudson,Robert Hall,2,1327604119,2012-01-27 3:55
Susan Wyse,Sarah Batts,1,1327609090,2012-01-27 5:18
Sarah Batts,Susan Wyse,1,1327610522,2012-01-27 5:42
Angela Erickson,Mary Mirza,2,1327631600,2012-01-27 11:33
Angela Erickson,Hector Bankston,1,1327634511,2012-01-27 12:21
Don Hudson,Ann Douglass,3,1327641204,2012-01-27 14:13
Don Hudson,Michael Gordon,1,1327700513,2012-01-28 6:41
Elizabeth May,Lisa Terry,2,1327722912,2012-01-28 12:55
Frank Eskew,Roy Huang,4,1327761600,2012-01-28 23:40
Therese Pugh,Deborah Tomas,1,1327789731,2012-01-29 7:28
Deborah Tomas,Therese Pugh,1,1327789797,2012-01-29 7:29
Lance Walters,Deborah Tomas,1,1327789810,2012-01-29 7:30
Harriet Eddie,Ronald Leon,3,1327804480,2012-01-29 11:34
Marquis Bowers,Harriet Eddie,1,1327806601,2012-01-29 12:10
Lucy Davis,Robert Weiner,3,1327811580,2012-01-29 13:33
Iris Britt,Sarah Rivera,3,1327811747,2012-01-29 13:35
Roberta Higgs,Louis Mack,2,1327814702,2012-01-29 14:25
Harriet Eddie,Larry Noel,1,1327819440,2012-01-29 15:44
Larry Noel,Harriet Eddie,1,1327820880,2012-01-29 16:07
Larry Noel,James Young,1,1327821693,2012-01-29 16:21
James Young,Larry Noel,1,1327821750,2012-01-29 16:22
Marquis Bowers,Elizabeth May,1,1327849581,2012-01-30 0:06
Elizabeth May,Ismael Darrow,2,1327858188,2012-01-30 2:29
Ismael Darrow,Elizabeth May,2,1327858397,2012-01-30 2:33
Larry Noel,Charlie Gallipeau,1,1327872725,2012-01-30 6:32
Charlie Gallipeau,Larry Noel,1,1327872769,2012-01-30 6:32
Elizabeth May,Marquis Bowers,1,1327878677,2012-01-30 8:11
Larry Noel,Alberta Jimenez,1,1327882530,2012-01-30 9:15
Alberta Jimenez,Larry Noel,1,1327883331,2012-01-30 9:28
Catherine Ortiz,Alberta Jimenez,2,1327890231,2012-01-30 11:23
Roberta Higgs,Alberta Jimenez,1,1327890759,2012-01-30 11:32
Alberta Jimenez,Roberta Higgs,1,1327890880,2012-01-30 11:34
Angela Erickson,Estelle Leon,1,1327894061,2012-01-30 12:27
Estelle Leon,Angela Erickson,1,1327894095,2012-01-30 12:28
Alberta Jimenez,Catherine Ortiz,1,1327898716,2012-01-30 13:45
Joseph Eskew,Roy Huang,1,1327925967,2012-01-30 21:19
Cecilia Pierce,Alberta Jimenez,1,1327938598,2012-01-31 0:49
Marquis Bowers,Marvin Thomas,4,1327947548,2012-01-31 3:19
Harriet Eddie,Phillip Bradshaw,2,1327955338,2012-01-31 5:28
Cherri Corliss,Ismael Darrow,1,1327964251,2012-01-31 7:57
Ismael Darrow,Cherri Corliss,1,1327964281,2012-01-31 7:58
Terry Vick,Leon Ledbetter,1,1327977152,2012-01-31 11:32
Charles Crosby,Alberta Jimenez,1,1327979347,2012-01-31 12:09
Shane Cunningham,Alberta Jimenez,1,1327981703,2012-01-31 12:48
Alberta Jimenez,Shane Cunningham,1,1327989220,2012-01-31 14:53
Harriet Eddie,Charita Purdy,1,1328004038,2012-01-31 19:00
Charles Crosby,Estelle Leon,2,1328027480,2012-02-01 1:31
Lisa Yeaton,Lillie Levy,3,1328030786,2012-02-01 2:26
Charles Crosby,Charita Purdy,-1,1328033213,2012-02-01 3:06
Lillie Levy,Lisa Yeaton,3,1328033216,2012-02-01 3:06
Luz Rogers,James Coleman,10,1328043915,2012-02-01 6:05
Terry Vick,James Coleman,1,1328044625,2012-02-01 6:17
Erin Hermann,Travis Stelter,1,1328049098,2012-02-01 7:31
Estelle Leon,Charles Crosby,-10,1328050998,2012-02-01 8:03
Lawrence Utter,Charles Crosby,-10,1328052138,2012-02-01 8:22
Robert Hall,Charles Crosby,-10,1328052271,2012-02-01 8:24
Alberta Jimenez,Charles Crosby,-10,1328056038,2012-02-01 9:27
Lucy Davis,Charles Crosby,-10,1328058350,2012-02-01 10:05
Emmett Laine,Tony Creek,3,1328068056,2012-02-01 12:47
Regina Mattioli,Felicia Hopkins,2,1328078841,2012-02-01 15:47
Gerald Ogrady,Robyn Singleton,2,1328079601,2012-02-01 16:00
Gerald Ogrady,Carol Beaumont,2,1328079676,2012-02-01 16:01
Charlie Gallipeau,Deborah Deeds,1,1328092622,2012-02-01 19:37
Deborah Deeds,Charlie Gallipeau,1,1328092658,2012-02-01 19:37
James Coleman,Terry Vick,1,1328107664,2012-02-01 23:47
James Coleman,Barbara Wark,5,1328107714,2012-02-01 23:48
James Coleman,Nellie Thompson,5,1328107723,2012-02-01 23:48
James Coleman,Luz Rogers,5,1328107732,2012-02-01 23:48
Annie Epstein,Alberta Jimenez,1,1328112527,2012-02-02 1:08
James Coleman,Lawrence Utter,4,1328112540,2012-02-02 1:09
Alberta Jimenez,Annie Epstein,1,1328112789,2012-02-02 1:13
James Coleman,Charles Crosby,-10,1328115217,2012-02-02 1:53
Erin Hermann,Susan Cahee,1,1328115406,2012-02-02 1:56
Susan Cahee,Erin Hermann,1,1328123236,2012-02-02 4:07
Rosa Hillard,James Coleman,1,1328127924,2012-02-02 5:25
James Coleman,Rosa Hillard,2,1328128461,2012-02-02 5:34
Susan Wyse,Willie Guerrero,2,1328129693,2012-02-02 5:54
Willie Guerrero,Susan Wyse,2,1328130445,2012-02-02 6:07
Georgia Wells,James Glisson,2,1328142187,2012-02-02 9:23
Leon Ledbetter,Marvin Thomas,3,1328156808,2012-02-02 13:26
Howard Gibbs,Susan Wyse,3,1328196356,2012-02-03 0:25
Susan Wyse,Erin Hermann,1,1328199958,2012-02-03 1:25
Erin Hermann,Susan Wyse,1,1328200064,2012-02-03 1:27
Brian Tarrant,Paul Douglas,1,1328218227,2012-02-03 6:30
Paul Douglas,Brian Tarrant,1,1328218376,2012-02-03 6:32
Wanda Jackson,Erin Hermann,3,1328237625,2012-02-03 11:53
Wanda Jackson,Frank Lee,2,1328250593,2012-02-03 15:29
Frank Lee,Wanda Jackson,2,1328250702,2012-02-03 15:31
Wanda Jackson,Joseph Moran,4,1328250976,2012-02-03 15:36
Felicia Hopkins,Joseph Moran,2,1328250987,2012-02-03 15:36
Frank Lee,Dexter Poe,2,1328255452,2012-02-03 16:50
Dexter Poe,Frank Lee,2,1328255542,2012-02-03 16:52
Alberta Jimenez,Dana Noriega,1,1328272627,2012-02-03 21:37
Estelle Leon,Iris Britt,1,1328275978,2012-02-03 22:32
Alberta Jimenez,Marvin Mahaffey,1,1328288521,2012-02-04 2:02
Jamaal Nelson,Charlie Gallipeau,1,1328294674,2012-02-04 3:44
Charlie Gallipeau,Jamaal Nelson,1,1328295479,2012-02-04 3:57
Michael Kim,Alberta Jimenez,2,1328297549,2012-02-04 4:32
Frances Mansfield,Ismael Darrow,1,1328302916,2012-02-04 6:01
Jessie Pereira,Carol Torres,1,1328303013,2012-02-04 6:03
Carol Torres,Jessie Pereira,2,1328303026,2012-02-04 6:03
Susan Wyse,Howard Gibbs,2,1328306359,2012-02-04 6:59
Regina Mattioli,James Keeton,2,1328321025,2012-02-04 11:03
James Keeton,Regina Mattioli,5,1328321156,2012-02-04 11:05
Lisa Terry,Susie Sonnier,1,1328331818,2012-02-04 14:03
Susie Sonnier,Lisa Terry,1,1328331834,2012-02-04 14:03
Erin Hermann,Teri Brown,1,1328352622,2012-02-04 19:50
Teri Brown,Erin Hermann,1,1328352643,2012-02-04 19:50
Marvin Mahaffey,Alberta Jimenez,10,1328362231,2012-02-04 22:30
Ismael Darrow,Beth Workman,1,1328373450,2012-02-05 1:37
Beth Workman,Ismael Darrow,1,1328374106,2012-02-05 1:48
Lillie Levy,Marvin Thomas,-2,1328377039,2012-02-05 2:37
Lisa Yeaton,Jose Walter,1,1328381870,2012-02-05 3:57
Jose Walter,Lisa Yeaton,1,1328381886,2012-02-05 3:58
Lawrence Utter,Wanda Jackson,5,1328406123,2012-02-05 10:42
Tony Creek,Marvin Mahaffey,1,1328407213,2012-02-05 11:00
Marvin Mahaffey,Tony Creek,1,1328407315,2012-02-05 11:01
Geraldo Fink,Robert Stutts,2,1328412530,2012-02-05 12:28
Ronald Leon,Carol Torres,7,1328418425,2012-02-05 14:07
Carol Torres,Tony Creek,7,1328418689,2012-02-05 14:11
Tony Creek,Carol Torres,7,1328418712,2012-02-05 14:11
Frank Lee,Robert Stutts,2,1328422999,2012-02-05 15:23
Estelle Leon,Felicia Hopkins,1,1328424830,2012-02-05 15:53
Charlie Gallipeau,Robert Stutts,1,1328430340,2012-02-05 17:25
Judy Davis,Michael Kim,1,1328441260,2012-02-05 20:27
Erin Hermann,Richard Scannell,1,1328450695,2012-02-05 23:04
Erin Hermann,Elsa Dillon,-10,1328450772,2012-02-05 23:06
Robert Weiner,Jessica Johnson,1,1328454044,2012-02-06 0:00
Alberta Jimenez,James Glisson,2,1328460008,2012-02-06 1:40
Alberta Jimenez,Frank Eskew,5,1328460143,2012-02-06 1:42
Frank Eskew,Alberta Jimenez,5,1328460410,2012-02-06 1:46
Beatriz Tardy,Rebecca Morrison,1,1328463128,2012-02-06 2:32
Terry Vick,Lucy Davis,2,1328469488,2012-02-06 4:18
Felicia Hopkins,Travis Stelter,1,1328470695,2012-02-06 4:38
Travis Stelter,Felicia Hopkins,1,1328471559,2012-02-06 4:52
Felicia Hopkins,Regina Mattioli,2,1328474895,2012-02-06 5:48
Jessie Pereira,Elizabeth May,2,1328475612,2012-02-06 6:00
Elizabeth May,Jessie Pereira,2,1328475732,2012-02-06 6:02
James Glisson,Beatriz Tardy,2,1328476348,2012-02-06 6:12
Iris Britt,Elizabeth May,1,1328479152,2012-02-06 6:59
Elizabeth May,Iris Britt,1,1328479343,2012-02-06 7:02
Marvin Thomas,Regina Mattioli,1,1328498399,2012-02-06 12:19
Regina Mattioli,Marvin Thomas,5,1328498627,2012-02-06 12:23
Lisa Yeaton,Ann Vrabel,1,1328516366,2012-02-06 17:19
Robert Stutts,Lisa Yeaton,2,1328516692,2012-02-06 17:24
Luis Rivers,Lucy Davis,1,1328560728,2012-02-07 5:38
Lucy Davis,Luis Rivers,1,1328560739,2012-02-07 5:38
Phillip Bradshaw,Lawrence Utter,1,1328561336,2012-02-07 5:48
Lawrence Utter,Phillip Bradshaw,1,1328561452,2012-02-07 5:50
Lucy Davis,Donna Manning,1,1328561797,2012-02-07 5:56
Donna Manning,Lucy Davis,1,1328561820,2012-02-07 5:57
Lucy Davis,Susan Wyse,2,1328562785,2012-02-07 6:13
Lisa Terry,Ernestine Hall,1,1328569516,2012-02-07 8:05
Ernestine Hall,Lisa Terry,1,1328569564,2012-02-07 8:06
Ernestine Hall,Beatriz Tardy,1,1328569609,2012-02-07 8:06
Lisa Yeaton,Robert Stutts,2,1328573658,2012-02-07 9:14
Alberta Jimenez,Barbara Lynch,1,1328584000,2012-02-07 12:06
Barbara Lynch,Alberta Jimenez,1,1328584372,2012-02-07 12:12
Therese Pugh,Barbara Lynch,2,1328589361,2012-02-07 13:36
Carol Torres,Julie Goldberg,-10,1328605857,2012-02-07 18:10
Robert Stutts,Julie Goldberg,10,1328605879,2012-02-07 18:11
Richard Scannell,Erin Hermann,1,1328624638,2012-02-07 23:23
Charlie Gallipeau,Danny Nelson,1,1328645747,2012-02-08 5:15
Carol Torres,Harriet Eddie,2,1328647408,2012-02-08 5:43
Harriet Eddie,Carol Torres,2,1328647432,2012-02-08 5:43
Carol Torres,Ronald Hale,5,1328652567,2012-02-08 7:09
Beatriz Tardy,Marquis Bowers,1,1328653368,2012-02-08 7:22
Theodore Dickinson,John Augustine,3,1328655355,2012-02-08 7:55
Jane Erikson,Lisa Terry,5,1328659544,2012-02-08 9:05
Robert Stutts,Victor Ferguson,1,1328660848,2012-02-08 9:27
Tony Creek,Ann Vrabel,1,1328665279,2012-02-08 10:41
Felicia Hopkins,Estelle Leon,2,1328672820,2012-02-08 12:46
Frank Eskew,Robert Stutts,2,1328675664,2012-02-08 13:34
Robert Stutts,Frank Eskew,1,1328675994,2012-02-08 13:39
Alberta Jimenez,Lawrence Utter,1,1328691003,2012-02-08 17:50
Susan Wyse,Lucy Davis,2,1328691350,2012-02-08 17:55
Harriet Eddie,Rebecca Morrison,2,1328721469,2012-02-09 2:17
Rebecca Morrison,Harriet Eddie,1,1328721656,2012-02-09 2:20
Jessie Pereira,Steve Cannon,1,1328725820,2012-02-09 3:30
Jessie Pereira,Beatriz Tardy,4,1328725910,2012-02-09 3:31
Steve Cannon,Jessie Pereira,1,1328728251,2012-02-09 4:10
Robert Weiner,Lucy Davis,1,1328732380,2012-02-09 5:19
Lucy Davis,Benito Terrazas,3,1328737034,2012-02-09 6:37
Lucy Davis,Alberta Jimenez,1,1328738136,2012-02-09 6:55
Jessie Pereira,Alberta Jimenez,2,1328739204,2012-02-09 7:13
Alberta Jimenez,Jessie Pereira,2,1328739257,2012-02-09 7:14
Alberta Jimenez,Lucy Davis,1,1328739553,2012-02-09 7:19
Harriet Eddie,Gerald Martin,1,1328741526,2012-02-09 7:52
Gerald Martin,Harriet Eddie,1,1328741533,2012-02-09 7:52
Alberta Jimenez,Elizabeth Good,1,1328745939,2012-02-09 9:05
Elizabeth Good,Alberta Jimenez,1,1328746046,2012-02-09 9:07
Harriet Eddie,Peter Durham,1,1328746081,2012-02-09 9:08
Peter Durham,Harriet Eddie,1,1328746347,2012-02-09 9:12
Alberta Jimenez,Carter Thomas,1,1328752090,2012-02-09 10:48
Marvin Thomas,Wanda Jackson,5,1328753755,2012-02-09 11:15
Gerald Martin,Wanda Jackson,4,1328754025,2012-02-09 11:20
Wanda Jackson,Gerald Martin,4,1328754117,2012-02-09 11:21
Carter Thomas,Alberta Jimenez,1,1328758683,2012-02-09 12:38
Robert Stutts,Shane Cunningham,1,1328765273,2012-02-09 14:27
William Kinard,Katherine Senato,4,1328820458,2012-02-10 5:47
William Kinard,Michelle Biel,4,1328820583,2012-02-10 5:49
Maria Williams,Alberta Jimenez,2,1328826265,2012-02-10 7:24
Robert Stutts,Kenneth Smothers,1,1328838643,2012-02-10 10:50
Luis Rivers,Beatriz Tardy,1,1328840008,2012-02-10 11:13
Beatriz Tardy,Luis Rivers,1,1328840047,2012-02-10 11:14
Ronald Hale,Carol Torres,5,1328843186,2012-02-10 12:06
Kenneth Smothers,Robert Stutts,3,1328843740,2012-02-10 12:15
Steve Cannon,Lawrence Utter,1,1328856805,2012-02-10 15:53
Judy Davis,Delia Reed,1,1328908427,2012-02-11 6:13
Ida Alligood,Tony Creek,5,1328908771,2012-02-11 6:19
Stanley Avery,Carlos Sanyaro,1,1328909426,2012-02-11 6:30
Carlos Sanyaro,Stanley Avery,1,1328909575,2012-02-11 6:32
Judy Davis,Antonio Norris,1,1328911253,2012-02-11 7:00
Antonio Norris,Judy Davis,1,1328911323,2012-02-11 7:02
Maria Williams,Annie Wagner,8,1328916913,2012-02-11 8:35
Annie Wagner,Maria Williams,10,1328916945,2012-02-11 8:35
Alberta Jimenez,Maria Williams,2,1328935914,2012-02-11 13:51
Delia Reed,Elizabeth Burgo,2,1328954536,2012-02-11 19:02
Delia Reed,Robert Stutts,2,1328955154,2012-02-11 19:12
Delia Reed,Judy Davis,2,1328955163,2012-02-11 19:12
Leon Ledbetter,Charlie Gallipeau,1,1328996061,2012-02-12 6:34
Benito Terrazas,Lucy Davis,3,1329003050,2012-02-12 8:30
Tony Creek,Roy Huang,4,1329009156,2012-02-12 10:12
Geraldo Fink,Leon Ledbetter,1,1329024950,2012-02-12 14:35
Leon Ledbetter,Geraldo Fink,1,1329024969,2012-02-12 14:36
Lisa Yeaton,Julie Goldberg,5,1329025084,2012-02-12 14:38
Karen Carmichael,Frank Eskew,3,1329027340,2012-02-12 15:15
John Augustine,Theodore Dickinson,3,1329027358,2012-02-12 15:15
Frank Eskew,Karen Carmichael,4,1329027449,2012-02-12 15:17
Robert Stutts,Don Hudson,2,1329027800,2012-02-12 15:23
Robert Stutts,Wanda Jackson,2,1329027889,2012-02-12 15:24
Carol Torres,Alberta Jimenez,2,1329029936,2012-02-12 15:58
Beatriz Tardy,Laura Roche,1,1329030721,2012-02-12 16:12
Laura Roche,Beatriz Tardy,1,1329030740,2012-02-12 16:12
Laura Roche,Lisa Yeaton,1,1329030854,2012-02-12 16:14
Lisa Yeaton,Beatriz Tardy,1,1329030880,2012-02-12 16:14
Lisa Yeaton,Laura Roche,1,1329030941,2012-02-12 16:15
Robert Stutts,Charlie Gallipeau,1,1329041456,2012-02-12 19:10
Robert Stutts,Luther Stewart,1,1329053094,2012-02-12 22:24
Luther Stewart,Robert Stutts,1,1329053202,2012-02-12 22:26
Luther Stewart,Judy Davis,1,1329055247,2012-02-12 23:00
Charlie Gallipeau,Larry Marshall,1,1329057838,2012-02-12 23:43
Larry Marshall,Charlie Gallipeau,1,1329067488,2012-02-13 2:24
Priscilla Sears,David Costello,5,1329080560,2012-02-13 6:02
David Costello,Priscilla Sears,5,1329081601,2012-02-13 6:20
Steve Cannon,Patricia Dickinson,3,1329084646,2012-02-13 7:10
Leon Ledbetter,Paul Yoshino,2,1329101617,2012-02-13 11:53
Karen Carmichael,Luther Stewart,2,1329104558,2012-02-13 12:42
Luther Stewart,Karen Carmichael,2,1329104789,2012-02-13 12:46
Beatriz Tardy,Alberta Jimenez,1,1329144549,2012-02-13 23:49
Alberta Jimenez,Beatriz Tardy,1,1329145343,2012-02-14 0:02
Elizabeth Burgo,Frances Mansfield,2,1329155373,2012-02-14 2:49
Frances Mansfield,Elizabeth Burgo,3,1329155479,2012-02-14 2:51
Frances Mansfield,Judy Davis,2,1329157331,2012-02-14 3:22
Judy Davis,Norma Marin,1,1329168782,2012-02-14 6:33
Norma Marin,Judy Davis,1,1329169265,2012-02-14 6:41
Alberta Jimenez,Jamaal Nelson,1,1329169709,2012-02-14 6:48
Jamaal Nelson,Alberta Jimenez,1,1329169822,2012-02-14 6:50
Alberta Jimenez,Cecilia Pierce,1,1329171651,2012-02-14 7:20
Don Hudson,Beatriz Tardy,2,1329181545,2012-02-14 10:05
Marion Fairchild,Harriet Eddie,7,1329191323,2012-02-14 12:48
Lisa Yeaton,Mitchell Hewitt,1,1329194408,2012-02-14 13:40
Mitchell Hewitt,Lisa Yeaton,1,1329194496,2012-02-14 13:41
Wanda Jackson,Felicia Hopkins,1,1329194523,2012-02-14 13:42
Judy Davis,Luther Stewart,1,1329203361,2012-02-14 16:09
Mitchell Hewitt,Judy Davis,1,1329206101,2012-02-14 16:55
Mitchell Hewitt,Alberta Jimenez,1,1329207446,2012-02-14 17:17
Marvin Thomas,Joseph Eskew,1,1329211841,2012-02-14 18:30
Erin Hermann,Adele Miller,1,1329220774,2012-02-14 20:59
Adele Miller,Erin Hermann,1,1329221646,2012-02-14 21:14
Robert Stutts,Leon Ledbetter,2,1329225564,2012-02-14 22:19
Leon Ledbetter,Robert Stutts,2,1329225679,2012-02-14 22:21
Lisa Terry,Joseph Eskew,2,1329229990,2012-02-14 23:33
Larry Marshall,Robert Stutts,2,1329242968,2012-02-15 3:09
Robert Stutts,Larry Marshall,1,1329243778,2012-02-15 3:22
Luther Stewart,Ashley Lauterbach,1,1329248248,2012-02-15 4:37
Ashley Lauterbach,Luther Stewart,1,1329248953,2012-02-15 4:49
Lisa Terry,Phillip Bradshaw,1,1329258349,2012-02-15 7:25
Michael Weatherall,Sheila Taylor,1,1329258453,2012-02-15 7:27
Elizabeth May,Robert Stutts,2,1329264166,2012-02-15 9:02
Robert Stutts,Elizabeth May,2,1329266135,2012-02-15 9:35
Gary Stone,John Spellman,1,1329288593,2012-02-15 15:49
Patricia Hudson,Alberta Jimenez,2,1329295814,2012-02-15 17:50
Alberta Jimenez,Patricia Hudson,2,1329296080,2012-02-15 17:54
Robert Stutts,Michael Wraight,1,1329297352,2012-02-15 18:15
Michael Wraight,Robert Stutts,1,1329297384,2012-02-15 18:16
Robert Hall,Brian Tarrant,1,1329318289,2012-02-16 0:04
Brian Tarrant,Robert Hall,1,1329318300,2012-02-16 0:04
Beatriz Tardy,Estelle Leon,1,1329327971,2012-02-16 2:46
Estelle Leon,Beatriz Tardy,1,1329328025,2012-02-16 2:47
David Costello,James Reyes,5,1329339402,2012-02-16 5:56
Rosa Hillard,Ashley Lauterbach,1,1329345403,2012-02-16 7:36
Michael Weatherall,Harriet Eddie,1,1329345971,2012-02-16 7:46
Michael Weatherall,Marvin Thomas,2,1329345988,2012-02-16 7:46
Alberta Jimenez,Debra Moore,1,1329356487,2012-02-16 10:41
Debra Moore,Alberta Jimenez,1,1329356529,2012-02-16 10:42
Beatriz Tardy,Angela Erickson,1,1329360401,2012-02-16 11:46
Angela Erickson,Beatriz Tardy,1,1329360798,2012-02-16 11:53
Felicia Hopkins,Shelia Schilling,2,1329362919,2012-02-16 12:28
Alberta Jimenez,Georgia Wells,1,1329374754,2012-02-16 15:45
Lawrence Utter,James Stewart,1,1329378450,2012-02-16 16:47
Judy Davis,Vernon Mcdowell,1,1329390229,2012-02-16 20:03
Vernon Mcdowell,Judy Davis,2,1329403384,2012-02-16 23:43
Ervin Majewski,Anna Cerda,1,1329408256,2012-02-17 1:04
Anna Cerda,Ervin Majewski,1,1329408260,2012-02-17 1:04
Beatriz Tardy,Georgia Wells,1,1329441860,2012-02-17 10:24
Georgia Wells,Beatriz Tardy,1,1329441958,2012-02-17 10:25
Deborah Deeds,John Eby,-10,1329483312,2012-02-17 21:55
Deborah Deeds,Beatriz Tardy,2,1329483654,2012-02-17 22:00
Alberta Jimenez,Deborah Deeds,1,1329483863,2012-02-17 22:04
Joseph Hansen,Eric Burlew,1,1329484409,2012-02-17 22:13
Judy Davis,Mitchell Hewitt,1,1329485837,2012-02-17 22:37
Judy Davis,Michael Wraight,1,1329485873,2012-02-17 22:37
Judy Davis,Marvin Thomas,2,1329488570,2012-02-17 23:22
Marvin Thomas,Judy Davis,2,1329488665,2012-02-17 23:24
Ashley Lauterbach,Frances Mansfield,1,1329515568,2012-02-18 6:52
Frances Mansfield,Ashley Lauterbach,1,1329515585,2012-02-18 6:53
Anna Cerda,Don Hudson,1,1329516256,2012-02-18 7:04
Ashley Lauterbach,Rosa Hillard,1,1329518832,2012-02-18 7:47
Frances Mansfield,Estelle Leon,3,1329518905,2012-02-18 7:48
Estelle Leon,Frances Mansfield,1,1329518960,2012-02-18 7:49
Don Hudson,Jamaal Nelson,1,1329521010,2012-02-18 8:23
Jamaal Nelson,Don Hudson,1,1329521112,2012-02-18 8:25
Marvin Thomas,Taylor Lacasse,1,1329528225,2012-02-18 10:23
Taylor Lacasse,Marvin Thomas,2,1329528351,2012-02-18 10:25
Angela Erickson,Felicia Hopkins,1,1329532676,2012-02-18 11:37
Angela Erickson,Brian Flores,1,1329532690,2012-02-18 11:38
Felicia Hopkins,Brian Flores,1,1329532857,2012-02-18 11:40
